"id", "name", "isHighlight", "primaryImage", "link", "countryId", "departmentId", "accessionYear"
1592, "Sword with Scabbard Mounts", False, "https://images.metmuseum.org/CRDImages/aa/original/DT304541.jpg", "https://www.metmuseum.org/art/collection/search/22661", 9, 3, 1917
1593, "Helmet (<i>Hoshi Kabuto</i>) and Mask with Gorget", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-17_221_18-006-2.jpg", "https://www.metmuseum.org/art/collection/search/22674", 9, 3, 1917
1594, "Banner (<i>Hata</i>) and Staff", False, "https://images.metmuseum.org/CRDImages/aa/original/17.221.3ab_001_March2015.jpg", "https://www.metmuseum.org/art/collection/search/22677", 9, 3, 1917
1595, "Cuirass (<i>Haramaki Dō</i>)", False, "https://images.metmuseum.org/CRDImages/aa/original/17.221.17_001.jpg", "https://www.metmuseum.org/art/collection/search/22683", 9, 3, 1917
1596, "Harness Ornament (Uzu)", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-17_222_8-001.jpg", "https://www.metmuseum.org/art/collection/search/22687", 9, 3, 1917
1597, "Scroll Showing a Collection of Rubbings from Tangs (<i>Nakago</i>) of Ancient Swords with Signatures of Makers", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_1-002.jpg", "https://www.metmuseum.org/art/collection/search/22719", 9, 3, 1917
1598, "Illustration of Sign or Badge (on Banner, Costume, etc.) Proscribed for Subjects of the Tokugawa", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_2-002.jpg", "https://www.metmuseum.org/art/collection/search/22720", 9, 3, 1917
1599, "Drawings of Ancient Sword Treasure, Kamakura, Hachiman Temple", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_3-002.jpg", "https://www.metmuseum.org/art/collection/search/22721", 9, 3, 1917
1600, "On the Defense of Castles and the Engines of Warfare", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_4-002.jpg", "https://www.metmuseum.org/art/collection/search/22722", 9, 3, 1917
1601, "Drawings of Old Swords from the Hachiman Temple at Kamakura: Short Sword (<i>Tanto</i>) from Akita; Sword of Yoshii Family; Doctor's Sword of Mr. Fukushima; State Sword of Mr. Matsuda", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_5-001.jpg", "https://www.metmuseum.org/art/collection/search/22723", 9, 3, 1917
1602, "Scroll", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_6-001.jpg", "https://www.metmuseum.org/art/collection/search/22724", 9, 3, 1917
1603, "Fragment of a Scroll Depicting Banners", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-17_235_8-001.jpg", "https://www.metmuseum.org/art/collection/search/22726", 9, 3, 1917
1604, "Pikeman’s Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12881-016.jpg", "https://www.metmuseum.org/art/collection/search/22730", 2, 3, 1919
1605, "Pair of Miquelet Pistols", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl19.53.24, .25_239252.jpg", "https://www.metmuseum.org/art/collection/search/22731", 3, 3, 1919
1606, "Pair of Gauntlets for a Child", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12881-029.jpg", "https://www.metmuseum.org/art/collection/search/22740", 8, 3, 1919
1607, "Armor Garniture, Probably of King Henry VIII of England (reigned 1509–47)", False, "https://images.metmuseum.org/CRDImages/aa/original/DT753.jpg", "https://www.metmuseum.org/art/collection/search/22741", 2, 3, 1919
1608, "Two Ear Guards from a Shaffron (Horse's Head Defense) of Emperor Charles V (1500–1558)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP108821.jpg", "https://www.metmuseum.org/art/collection/search/22749", 10, 3, 1920
1609, "Pair of Greaves (lower leg defenses)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-14790-002.jpg", "https://www.metmuseum.org/art/collection/search/22751", 10, 3, 1921
1610, "Reinforcing Plates of Armor for the Tilt", False, "https://images.metmuseum.org/CRDImages/aa/original/21.138.2_.4_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22754", 34, 3, 1921
1611, "Pair of Stirrups from a Horse Armor Made for a Member of the Collalto Family", False, "https://images.metmuseum.org/CRDImages/aa/original/48706.jpg", "https://www.metmuseum.org/art/collection/search/22755", 8, 3, 1921
1612, "Horse Armor Probably Made for Count  Antonio IV Collalto (1548–1620)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12882-001.jpg", "https://www.metmuseum.org/art/collection/search/22757", 8, 3, 1921
1613, "Horse Armor Made for a Member of the Collalto Family", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma21.139.2_87900.jpg", "https://www.metmuseum.org/art/collection/search/22758", 8, 3, 1921
1614, "Vambrace (Arm Defense) for the Right Arm", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12882-014.jpg", "https://www.metmuseum.org/art/collection/search/22760", 8, 3, 1921
1615, "Cantle Plate (Rear Saddle Plate) From a Horse Armor Probably Made for Count  Antonio IV Collalto (1548–1620)", False, "https://images.metmuseum.org/CRDImages/aa/original/51164.jpg", "https://www.metmuseum.org/art/collection/search/22761", 8, 3, 1921
1616, "Smallsword Hilt with Storage Case", False, "https://images.metmuseum.org/CRDImages/aa/original/21.180ac_68813_July2015.jpg", "https://www.metmuseum.org/art/collection/search/22768", 2, 3, 1921
1617, "Presentation Sword and Scabbard of Brigadier General Daniel Davis (1777–1814) of the New York Militia", True, "https://images.metmuseum.org/CRDImages/aa/original/DT751.jpg", "https://www.metmuseum.org/art/collection/search/22769", 1, 3, 1922
1618, "Pair of Mitten Gauntlets", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12881-035.jpg", "https://www.metmuseum.org/art/collection/search/22771", 10, 3, 1922
1619, "Visored Bascinet", False, "https://images.metmuseum.org/CRDImages/aa/original/29.158.46_005AA2015.jpg", "https://www.metmuseum.org/art/collection/search/22773", 8, 3, 1929
1620, "Helmet in the Shape of a Cavalier's Hat", False, "https://images.metmuseum.org/CRDImages/aa/original/29.158.53_012AA2015.jpg", "https://www.metmuseum.org/art/collection/search/22776", 56, 3, 1929
1621, "Arm Defense for Right Arm", False, "https://images.metmuseum.org/CRDImages/aa/original/sfsb29.158.94_002.jpg", "https://www.metmuseum.org/art/collection/search/22787", 10, 3, 1929
1622, "Left Pauldron (Shoulder Defense) from a Boy's Costume Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl29.158.121_156939.jpg", "https://www.metmuseum.org/art/collection/search/22824", 34, 3, 1929
1623, "Bracer (Archer's Arm Guard)", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11932.jpg", "https://www.metmuseum.org/art/collection/search/22831", 53, 3, 1929
1624, "Back Plate of a Gorget", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl22.146_51365.jpg", "https://www.metmuseum.org/art/collection/search/22849", 4, 3, 1922
1625, "Standing Shield", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-22_148-001.jpg", "https://www.metmuseum.org/art/collection/search/22857", 10, 3, 1922
1626, "Sallet in the Shape of a Lion's Head", True, "https://images.metmuseum.org/CRDImages/aa/original/DP237081.jpg", "https://www.metmuseum.org/art/collection/search/22860", 8, 3, 1923
1627, "Lacquer Samples", False, "https://images.metmuseum.org/CRDImages/aa/original/54361.jpg", "https://www.metmuseum.org/art/collection/search/22861", 9, 3, 1923
1628, "Scroll illustrating the parts of different types of Japanese armor", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-speah-23_215-004.jpg", "https://www.metmuseum.org/art/collection/search/22870", 9, 3, 1923
1629, "Saber with Scabbard", True, "https://images.metmuseum.org/CRDImages/aa/original/DP215265.jpg", "https://www.metmuseum.org/art/collection/search/22871", 42, 3, 1923
1630, "Dagger with Sheath", False, "https://images.metmuseum.org/CRDImages/aa/original/DP158185.jpg", "https://www.metmuseum.org/art/collection/search/22872", 28, 3, 1923
1631, "Armor for Man and Horse Presumably Made for Baron Pankraz von Freyberg (1508–1565)", False, "https://images.metmuseum.org/CRDImages/aa/original/83733.jpg", "https://www.metmuseum.org/art/collection/search/22874", 10, 3, 1923
1632, "Backplate and Hoguine (Rump Defense) from a Costume Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/DT771.jpg", "https://www.metmuseum.org/art/collection/search/22875", 10, 3, 1924
1633, "Shield for the Field or Tournament (Targe)", True, "https://images.metmuseum.org/CRDImages/aa/original/DT768.jpg", "https://www.metmuseum.org/art/collection/search/22876", 10, 3, 1925
1634, "Crossbow of Matthias Corvinus, King of Hungary (reigned 1458–1490)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP282496.jpg", "https://www.metmuseum.org/art/collection/search/22878", 57, 3, 1925
1635, "Wheellock Pistol Made for Maximilian I of Bavaria (1573–1651)", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-25_135_88-002.jpg", "https://www.metmuseum.org/art/collection/search/22890", 10, 3, 1925
1636, "Shoulder and Arm Defenses with Left Gauntlet", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-16115-013.jpg", "https://www.metmuseum.org/art/collection/search/22892", 59, 3, 1925
1637, "Parade Shield Depicting the Conversion of Saint Paul", False, "https://images.metmuseum.org/CRDImages/aa/original/DT293353.jpg", "https://www.metmuseum.org/art/collection/search/22895", 8, 3, 1925
1638, "Shield Depicting the Siege of Troy", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-25_163_2-001.jpg", "https://www.metmuseum.org/art/collection/search/22896", 6, 3, 1925
1639, "Partisan of the Bodyguard of Vittorio Amadeo II (1666–1732), Duke of Savoy", False, "https://images.metmuseum.org/CRDImages/aa/original/25.188.7_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22897", 8, 3, 1925
1640, "Roncone of the Bodyguard of the Gonzaga Family", False, "https://images.metmuseum.org/CRDImages/aa/original/25.188.10_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22898", 8, 3, 1925
1641, "Glaive of Emperor Rudolf II (reigned 1576–1612)", False, "https://images.metmuseum.org/CRDImages/aa/original/25.188.18_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22899", 10, 3, 1925
1642, "Elements of an Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl26.92.2_239766.jpg", "https://www.metmuseum.org/art/collection/search/22906", 40, 3, 1926
1643, "Jousting Armor (<i>Rennzeug</i>) 
and Matching Half-Shaffron", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12881-001.jpg", "https://www.metmuseum.org/art/collection/search/22907", 10, 3, 1926
1644, "Jousting Armor (Rennzeug) 
and Matching Half-Shaffron", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma26.92.4_63775.jpg", "https://www.metmuseum.org/art/collection/search/22908", 10, 3, 1926
1645, "Smallsword with Scabbard", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-26_145_266a-002.jpg", "https://www.metmuseum.org/art/collection/search/22910", 55, 3, 1926
1646, "Dirk with Sheath", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11928.jpg", "https://www.metmuseum.org/art/collection/search/22912", 6, 3, 1926
1647, "Hunting Sword with Scabbard", True, "https://images.metmuseum.org/CRDImages/aa/original/DT775.jpg", "https://www.metmuseum.org/art/collection/search/22914", 10, 3, 1926
1648, "Hunting Sword with Scabbard, Knife, and Fork", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl26.145.256a–d_64530.jpg", "https://www.metmuseum.org/art/collection/search/22920", 10, 3, 1926
1649, "Hunting Sword and Scabbard", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl26.145.260a, b_251176.jpg", "https://www.metmuseum.org/art/collection/search/22922", 62, 3, 1926
1650, "Smallsword in the Spanish Style", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-26_145_295-001.jpg", "https://www.metmuseum.org/art/collection/search/22926", 3, 3, 1926
1651, "Presentation Smallsword with Scabbard of Admiral Marriot Arbuthnot (1711–1794)", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-26_145_314a-001.jpg", "https://www.metmuseum.org/art/collection/search/22931", 2, 3, 1926
1652, "Presentation Smallsword with Scabbard", True, "https://images.metmuseum.org/CRDImages/aa/original/LC-26_145_315a-002.jpg", "https://www.metmuseum.org/art/collection/search/22932", 2, 3, 1926
1653, "Pair of Vambraces (Arm Defenses) from a Costume Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/DT771.jpg", "https://www.metmuseum.org/art/collection/search/22949", 10, 3, 1926
1654, "Armor for a Member of the Barberini Family", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11528.jpg", "https://www.metmuseum.org/art/collection/search/22950", 8, 3, 1926
1655, "Pair of Flintlock Pistols Made for Ferdinand IV, King of Naples and Sicily (1751–1825)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP352782.jpg", "https://www.metmuseum.org/art/collection/search/22962", 8, 3, 1926
1656, "Belt Carrier with Powder Flask and Pouch for Chargers", False, "https://images.metmuseum.org/CRDImages/aa/original/DSCN4411.jpg", "https://www.metmuseum.org/art/collection/search/22963", 10, 3, 1926
1657, "Halberd of Prince Karl I of Liechtenstein (1569–1627)", False, "https://images.metmuseum.org/CRDImages/aa/original/26.261.11_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22965", 10, 3, 1926
1658, "Pair of Greaves (Lower Leg Defenses)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-030.jpg", "https://www.metmuseum.org/art/collection/search/22970", 8, 3, 1927
1659, "Set of Saddle Steels", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-033.jpg", "https://www.metmuseum.org/art/collection/search/22971", 8, 3, 1927
1660, "Alternate Set of Saddle Steels", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-034.jpg", "https://www.metmuseum.org/art/collection/search/22972", 8, 3, 1927
1661, "Armor for Field and Tilt", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-002.jpg", "https://www.metmuseum.org/art/collection/search/22973", 8, 3, 1927
1662, "Reinforcing Breastplate, Shoulder Defense, and Buffe (Chin Defense)", False, "https://images.metmuseum.org/CRDImages/aa/original/27.159.2_.6_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/22974", 8, 3, 1927
1663, "Reinforcing Abdominal Defense", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-039.jpg", "https://www.metmuseum.org/art/collection/search/22975", 8, 3, 1927
1664, "Large Elbow Reinforce (Pasguard or Soprabracciale)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-040.jpg", "https://www.metmuseum.org/art/collection/search/22976", 8, 3, 1927
1665, "Small Elbow Reinforce", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-041.jpg", "https://www.metmuseum.org/art/collection/search/22977", 8, 3, 1927
1666, "Manifer (Reinforced Left Gauntlet)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-042.jpg", "https://www.metmuseum.org/art/collection/search/22978", 8, 3, 1927
1667, "Trellised Targe (Tournament Reinforce)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-043.jpg", "https://www.metmuseum.org/art/collection/search/22979", 8, 3, 1927
1668, "Vamplate", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-13125-044.jpg", "https://www.metmuseum.org/art/collection/search/22980", 8, 3, 1927
1669, "Pair of Pistols with Flintlocks a la moda", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl27.160.12, .13_68840ENL.jpg", "https://www.metmuseum.org/art/collection/search/22985", 3, 3, 1927
1670, "Armor for Heavy Cavalry", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11755.jpg", "https://www.metmuseum.org/art/collection/search/22986", 6, 3, 1927
1671, "Shaffron (Horse's Head Defense)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12882-006.jpg", "https://www.metmuseum.org/art/collection/search/22987", 6, 3, 1927
1672, "Mail Brayette", False, "https://images.metmuseum.org/CRDImages/aa/original/OCC_27_183_106_AA.jpg", "https://www.metmuseum.org/art/collection/search/22991", 10, 3, 1927
1673, "Sleeve of Mail", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.31_60071.jpg", "https://www.metmuseum.org/art/collection/search/22993", 10, 3, 1927
1674, "Reinforcing Couter", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.45_71060.jpg", "https://www.metmuseum.org/art/collection/search/22995", 10, 3, 1927
1675, "Backplate", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.53_70991.jpg", "https://www.metmuseum.org/art/collection/search/22999", 10, 3, 1927
1676, "Bridle Gauntlet", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.55_70992.jpg", "https://www.metmuseum.org/art/collection/search/23000", 10, 3, 1927
1677, "Arm Defenses for a Costume Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.60ab_71036.jpg", "https://www.metmuseum.org/art/collection/search/23005", 10, 3, 1927
1678, "Greave (Lower Leg Defense)", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.73_71006.jpg", "https://www.metmuseum.org/art/collection/search/23007", 10, 3, 1927
1679, "Pair of Couters (Elbow Defenses)", False, "https://images.metmuseum.org/CRDImages/aa/original/sfgs27.183.74ab_71122.jpg", "https://www.metmuseum.org/art/collection/search/23008", 10, 3, 1927
1680, "Parts of an Inner Thigh Defense (Hoguine) for a Boy's Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.85_146510.jpg", "https://www.metmuseum.org/art/collection/search/23012", 58, 3, 1927
1681, "Pair of Elbow Gauntlets", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.90ab_71067.jpg", "https://www.metmuseum.org/art/collection/search/23013", 10, 3, 1927
1682, "Elements of a Half Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma27.183.93_71791.jpg", "https://www.metmuseum.org/art/collection/search/23014", 10, 3, 1927
1683, "Double-Barreled Flintlock Shotgun", False, "https://images.metmuseum.org/CRDImages/aa/original/sfr27.203_71203.jpg", "https://www.metmuseum.org/art/collection/search/23015", 6, 3, 1927
1684, "Foot-Combat Armor of Prince-Elector
 Christian I of Saxony (reigned 1586–91)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP271140.jpg", "https://www.metmuseum.org/art/collection/search/23016", 10, 3, 1927
1685, "Kris with Sheath, the hilt representing Batara Bayu", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11930.jpg", "https://www.metmuseum.org/art/collection/search/23017", 67, 3, 1928
1686, "Armor (<i>Yoroi</i>)", False, "https://images.metmuseum.org/CRDImages/aa/original/DT305413.jpg", "https://www.metmuseum.org/art/collection/search/23025", 9, 3, 1928
1687, "Wheellock Gun Made for the Bodyguard of the Prince-Elector of Saxony", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl28.100.7_71240ENL.jpg", "https://www.metmuseum.org/art/collection/search/23044", 10, 3, 1928
1688, "Wheellock Rifle Made for Emperor Leopold I", False, "https://images.metmuseum.org/CRDImages/aa/original/sfsb28.125_001.jpg", "https://www.metmuseum.org/art/collection/search/23045", 10, 3, 1928
1689, "Scorpione", False, "https://images.metmuseum.org/CRDImages/aa/original/28.185_001june2014.jpg", "https://www.metmuseum.org/art/collection/search/23046", 8, 3, 1928
1690, "Powder Flask and Wheellock Spanner Made for the Bodyguard of the Prince-Elector of Saxony", False, "https://images.metmuseum.org/CRDImages/aa/original/sfrl28.195.3_73205.jpg", "https://www.metmuseum.org/art/collection/search/23047", 10, 3, 1928
1691, "Pair of Pistols with Flintlocks alla Fiorentina", False, "https://images.metmuseum.org/CRDImages/aa/original/DP207983.jpg", "https://www.metmuseum.org/art/collection/search/23049", 8, 3, 1928
1692, "Cased Pair of Double-Barreled Turn-Off Flintlock Pistols", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-28_196_5_6a_c-007.jpg", "https://www.metmuseum.org/art/collection/search/23050", 6, 3, 1928
1693, "Pair of Pistols with Flintlocks a Las Tres Modas", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-28_196_3_4-002.jpg", "https://www.metmuseum.org/art/collection/search/23051", 3, 3, 1928
1694, "Cased Pair of Flintlock Pistols with Accessories", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-28_196_1a_b_2a_l-011.jpg", "https://www.metmuseum.org/art/collection/search/23052", 6, 3, 1928
1695, "Knife Handle (Kozuka)", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-29_100_1196-001.jpg", "https://www.metmuseum.org/art/collection/search/23061", 9, 3, 1929
1696, "Blade and Mounting for a Double-Edged Dagger (Ken)", False, "https://images.metmuseum.org/CRDImages/aa/original/DT11931.jpg", "https://www.metmuseum.org/art/collection/search/23064", 9, 3, 1929
1697, "Brigandine Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-29_150_91a-004.jpg", "https://www.metmuseum.org/art/collection/search/23080", 8, 3, 1929
1698, "Gothic Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/158414.jpg", "https://www.metmuseum.org/art/collection/search/23081", 68, 3, 1929
1699, "Composite Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/LC-29_150_5m-004.jpg", "https://www.metmuseum.org/art/collection/search/23082", 10, 3, 1929
1700, "Portions of a Field Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/DP288753.jpg", "https://www.metmuseum.org/art/collection/search/23084", 10, 3, 1929
1701, "Pair of Tassets of Emperor Charles V of Austria (1500–1558)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP345338.jpg", "https://www.metmuseum.org/art/collection/search/23085", 10, 3, 1929
1702, "Armor for the Tilt", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma29.150.2_77000.jpg", "https://www.metmuseum.org/art/collection/search/23086", 8, 3, 1929
1703, "Armet with Mask Visor in the Form of a Rooster", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12880-028.jpg", "https://www.metmuseum.org/art/collection/search/23087", 10, 3, 1929
1704, "Portions of a Parade Armor", False, "https://images.metmuseum.org/CRDImages/aa/original/DT280695.jpg", "https://www.metmuseum.org/art/collection/search/23094", 8, 3, 1929
1705, "Outer Plate of a Right Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.15_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23095", 8, 3, 1929
1706, "Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.17_008august2014.jpg", "https://www.metmuseum.org/art/collection/search/23096", 8, 3, 1929
1707, "Defense for the Lower Left Forearm (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.19_005Sept2014.jpg", "https://www.metmuseum.org/art/collection/search/23098", 8, 3, 1929
1708, "Arm Defense", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.51_002august2014-2.jpg", "https://www.metmuseum.org/art/collection/search/23100", 8, 3, 1929
1709, "Forearm Defense (Vambrace) and Elbow Defense (Couter)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.22_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23101", 8, 3, 1929
1710, "Outer Plate of a Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.25_26_134_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23103", 8, 3, 1929
1711, "Inner Plate of a Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.25_26_134_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23104", 8, 3, 1929
1712, "Part of a Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.27_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23105", 8, 3, 1929
1713, "Defense for the Left Forearm (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.32_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23108", 8, 3, 1929
1714, "Inner Plate of a Left Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.40_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23115", 8, 3, 1929
1715, "Part of a Left Forearm Defense (Vambrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.43_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23118", 8, 3, 1929
1716, "Upper Arm Defense (Rerebrace) and Elbow Defense (Couter)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.49_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23121", 8, 3, 1929
1717, "Upper Arm Defense (Rerebrace)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.51_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23123", 8, 3, 1929
1718, "Breastplate (<i>Kastenbrust</i>)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12882-026.jpg", "https://www.metmuseum.org/art/collection/search/23145", 10, 3, 1929
1719, "Breastplate with applied stop-rib", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12882-027.jpg", "https://www.metmuseum.org/art/collection/search/23148", 8, 3, 1929
1720, "Right Breastplate from a Brigandine", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.92_002august2014.jpg", "https://www.metmuseum.org/art/collection/search/23150", 8, 3, 1929
1721, "Backplate from a Brigandine", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.98_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23151", 8, 3, 1929
1722, "Right breastplate from a brigandine", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.99_002august2014.jpg", "https://www.metmuseum.org/art/collection/search/23152", 8, 3, 1929
1723, "Left Breastplate from a Brigandine", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.101_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23153", 8, 3, 1929
1724, "Gauntlet for the Right Hand, from Tannenberg Castle", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12881-037.jpg", "https://www.metmuseum.org/art/collection/search/23158", 10, 3, 1929
1725, "Elbow Defense (Couter)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.111_003Sept2014.jpg", "https://www.metmuseum.org/art/collection/search/23160", 8, 3, 1929
1726, "Elbow defense (Couter)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.117_002Sept2014.jpg", "https://www.metmuseum.org/art/collection/search/23166", 8, 3, 1929
1727, "Knee Defense (Poleyn)", False, "https://images.metmuseum.org/CRDImages/aa/original/29.150.126_001august2014.jpg", "https://www.metmuseum.org/art/collection/search/23175", 8, 3, 1929
1728, "Collar for a Hunting Dog", False, "https://images.metmuseum.org/CRDImages/aa/original/sfsb29.150.154_003l.jpg", "https://www.metmuseum.org/art/collection/search/23194", 10, 3, 1929
1729, "Wheellock Gun of Philippe de Croy, Prince of Chimay (1526–1595)", False, "https://images.metmuseum.org/CRDImages/aa/original/DP271146.jpg", "https://www.metmuseum.org/art/collection/search/23197", 14, 3, 1929
1730, "Armor from a Small Garniture for Field and Tournament", False, "https://images.metmuseum.org/CRDImages/aa/original/sfma29.151.2_151931.jpg", "https://www.metmuseum.org/art/collection/search/23198", 10, 3, 1929
1731, "Jousting Sallet (<i>Rennhut</i>) Made for Louis II (1506–1526), King of Hungary and Bohemia", False, "https://images.metmuseum.org/CRDImages/aa/original/DP272458.jpg", "https://www.metmuseum.org/art/collection/search/23201", 10, 3, 1929
1732, "Close Helmet from a Garniture Made for a Member of the d'Avalos Family", False, "https://images.metmuseum.org/CRDImages/aa/original/DP-12880-032.jpg", "https://www.metmuseum.org/art/collection/search/23202", 10, 3, 1929
1733, "Field and Tournament Armor 
of Johann Wilhelm (1530–1573), 
Duke of Saxe-Weimar", False, "https://images.metmuseum.org/CRDImages/aa/original/DP271141.jpg", "https://www.metmuseum.org/art/collection/search/23207", 10, 3, 1929
