id,name,isHighlight,primaryImage,link,countryId,departmentId,accessionYear
803,"Sand Shaker",0,https://images.metmuseum.org/CRDImages/ad/original/DP250010.jpg,https://www.metmuseum.org/art/collection/search/7108,11,1,1911
804,"Sauce Dish",0,https://images.metmuseum.org/CRDImages/ad/original/153199.jpg,https://www.metmuseum.org/art/collection/search/7111,1,1,1951
805,"Hobnail Sauce Dish",0,https://images.metmuseum.org/CRDImages/ad/original/176939.jpg,https://www.metmuseum.org/art/collection/search/7116,1,1,1946
806,"Sauce dish",0,https://images.metmuseum.org/CRDImages/ad/original/186869.jpg,https://www.metmuseum.org/art/collection/search/7140,1,1,1946
807,"Scarf Pin",0,https://images.metmuseum.org/CRDImages/ad/original/25470.jpg,https://www.metmuseum.org/art/collection/search/7326,1,1,1883
808,"Scent Bottle",0,https://images.metmuseum.org/CRDImages/ad/original/APS1113.jpg,https://www.metmuseum.org/art/collection/search/7328,1,1,1913
809,Sconce,0,https://images.metmuseum.org/CRDImages/ad/original/97092.jpg,https://www.metmuseum.org/art/collection/search/7344,13,1,1934
810,"Pair of wall sconces",0,https://images.metmuseum.org/CRDImages/ad/original/199890.jpg,https://www.metmuseum.org/art/collection/search/7352,2,1,1971
811,Seal,0,https://images.metmuseum.org/CRDImages/ad/original/52590.jpg,https://www.metmuseum.org/art/collection/search/7360,1,1,1923
812,"Secretary from the Jay Gould House, New York City",0,https://images.metmuseum.org/CRDImages/ad/original/DP341692.jpg,https://www.metmuseum.org/art/collection/search/7366,1,1,1969
813,"Secrétaire à abattant",0,https://images.metmuseum.org/CRDImages/ad/original/DT7503.jpg,https://www.metmuseum.org/art/collection/search/7367,1,1,1983
814,"Seed Stand",0,https://images.metmuseum.org/CRDImages/ad/original/DP264781.jpg,https://www.metmuseum.org/art/collection/search/7369,1,1,1966
815,Saucepan,0,https://images.metmuseum.org/CRDImages/ad/original/57650.jpg,https://www.metmuseum.org/art/collection/search/7370,1,1,1924
816,"Serving Spoon",0,https://images.metmuseum.org/CRDImages/ad/original/DP253502.jpg,https://www.metmuseum.org/art/collection/search/7377,1,1,1923
817,"Serving Table",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5915.jpg,https://www.metmuseum.org/art/collection/search/7384,1,1,1989
818,Settee,0,https://images.metmuseum.org/CRDImages/ad/original/DT340532.jpg,https://www.metmuseum.org/art/collection/search/7386,1,1,1925
819,"Leather settle",0,https://images.metmuseum.org/CRDImages/ad/original/85D_ACF143R7.jpg,https://www.metmuseum.org/art/collection/search/7390,1,1,1945
820,"Sewing Box",0,https://images.metmuseum.org/CRDImages/ad/original/189936.jpg,https://www.metmuseum.org/art/collection/search/7404,7,1,1968
821,"Sewing steps",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5177.jpg,https://www.metmuseum.org/art/collection/search/7405,1,1,1981
822,Shaker,0,https://images.metmuseum.org/CRDImages/ad/original/132012.jpg,https://www.metmuseum.org/art/collection/search/7406,1,1,1943
823,Charola,0,https://images.metmuseum.org/CRDImages/ad/original/DP251428.jpg,https://www.metmuseum.org/art/collection/search/7409,11,1,1911
824,"Shaving Dish",0,https://images.metmuseum.org/CRDImages/ad/original/DP257676.jpg,https://www.metmuseum.org/art/collection/search/7410,1,1,1953
825,"Shaving Mug",0,https://images.metmuseum.org/CRDImages/ad/original/DP252040.jpg,https://www.metmuseum.org/art/collection/search/7411,1,1,1913
826,"Shaving stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA160.jpg,https://www.metmuseum.org/art/collection/search/7413,2,1,1940
827,Sheath,0,https://images.metmuseum.org/CRDImages/ad/original/155365.jpg,https://www.metmuseum.org/art/collection/search/7414,1,1,1951
828,"Sherbet Dish",0,https://images.metmuseum.org/CRDImages/ad/original/DP240632.jpg,https://www.metmuseum.org/art/collection/search/7423,2,1,1946
829,"Sherry Glass",0,https://images.metmuseum.org/CRDImages/ad/original/180792.jpg,https://www.metmuseum.org/art/collection/search/7431,1,1,1946
830,Shilling,0,https://images.metmuseum.org/CRDImages/ad/original/DP242580.jpg,https://www.metmuseum.org/art/collection/search/7435,1,1,1933
831,"Shoe Buckle",0,https://images.metmuseum.org/CRDImages/ad/original/98244.jpg,https://www.metmuseum.org/art/collection/search/7452,1,1,1933
832,"Side-light from Craig House, Baltimore, Maryland",0,https://images.metmuseum.org/CRDImages/ad/original/48170.jpg,https://www.metmuseum.org/art/collection/search/7497,1,1,1918
833,"Sideboard Table",0,https://images.metmuseum.org/CRDImages/ad/original/48053.jpg,https://www.metmuseum.org/art/collection/search/7498,1,1,1921
834,Sideboard,0,https://images.metmuseum.org/CRDImages/ad/original/DT303009.jpg,https://www.metmuseum.org/art/collection/search/7500,1,1,1945
835,Sign,0,https://images.metmuseum.org/CRDImages/ad/original/128052.jpg,https://www.metmuseum.org/art/collection/search/7511,1,1,1942
836,"Sillabub Cup",0,https://images.metmuseum.org/CRDImages/ad/original/23002.jpg,https://www.metmuseum.org/art/collection/search/7512,2,1,1914
837,"Siphoning Tube",0,https://images.metmuseum.org/CRDImages/ad/original/176965.jpg,https://www.metmuseum.org/art/collection/search/7516,1,1,1963
838,"Footed Dish",0,https://images.metmuseum.org/CRDImages/ad/original/180111.jpg,https://www.metmuseum.org/art/collection/search/7517,1,1,1946
839,Sixpence,0,https://images.metmuseum.org/CRDImages/ad/original/DP242584.jpg,https://www.metmuseum.org/art/collection/search/7523,1,1,1933
840,Skewer,0,https://images.metmuseum.org/CRDImages/ad/original/97906.jpg,https://www.metmuseum.org/art/collection/search/7525,1,1,1933
841,"Sleeve Button",0,https://images.metmuseum.org/CRDImages/ad/original/188513.jpg,https://www.metmuseum.org/art/collection/search/7533,1,1,1967
842,"Slip cup",0,https://images.metmuseum.org/CRDImages/ad/original/DP207693.jpg,https://www.metmuseum.org/art/collection/search/7548,1,1,1917
843,"Slipper Chair",0,https://images.metmuseum.org/CRDImages/ad/original/235817.jpg,https://www.metmuseum.org/art/collection/search/7550,1,1,1969
844,Snuffbox,0,https://images.metmuseum.org/CRDImages/ad/original/DP162509.jpg,https://www.metmuseum.org/art/collection/search/7563,1,1,1967
845,"Snuffer Stand",0,https://images.metmuseum.org/CRDImages/ad/original/DP147865.jpg,https://www.metmuseum.org/art/collection/search/7570,1,1,1923
846,"Soap Box",0,https://images.metmuseum.org/CRDImages/ad/original/174914.jpg,https://www.metmuseum.org/art/collection/search/7572,1,1,1962
847,"Soap dish",0,https://images.metmuseum.org/CRDImages/ad/original/ADA4443.jpg,https://www.metmuseum.org/art/collection/search/7574,1,1,1941
848,Sofa,0,https://images.metmuseum.org/CRDImages/ad/original/49069.jpg,https://www.metmuseum.org/art/collection/search/7575,1,1,1910
849,Couch,1,https://images.metmuseum.org/CRDImages/ad/original/DP171106.jpg,https://www.metmuseum.org/art/collection/search/7604,1,1,1966
850,"Solar Lamp",0,https://images.metmuseum.org/CRDImages/ad/original/GRR1986.20.X.jpg,https://www.metmuseum.org/art/collection/search/7606,1,1,1986
851,"Solitaire Game",0,https://images.metmuseum.org/CRDImages/ad/original/173639.jpg,https://www.metmuseum.org/art/collection/search/7608,16,1,1962
852,"Soup Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/DP258773.jpg,https://www.metmuseum.org/art/collection/search/7610,1,1,1969
853,"Soup Dish",0,https://images.metmuseum.org/CRDImages/ad/original/DP260307.jpg,https://www.metmuseum.org/art/collection/search/7625,7,1,1960
854,"Spandrel Panel from Edgar H. Laing Stores",0,https://images.metmuseum.org/CRDImages/ad/original/49F_098R4.jpg,https://www.metmuseum.org/art/collection/search/7704,1,1,1979
855,"Spice Cabinet",0,https://images.metmuseum.org/CRDImages/ad/original/85H_ACF3082R7.jpg,https://www.metmuseum.org/art/collection/search/7738,1,1,1911
856,"Spill Vase",0,https://images.metmuseum.org/CRDImages/ad/original/DP265261.jpg,https://www.metmuseum.org/art/collection/search/7739,1,1,1947
857,Spinet,0,https://images.metmuseum.org/CRDImages/ad/original/133518.jpg,https://www.metmuseum.org/art/collection/search/7745,1,1,1944
858,"Bentside spinet",0,https://images.metmuseum.org/CRDImages/ad/original/DT306741.jpg,https://www.metmuseum.org/art/collection/search/7746,1,1,1976
859,Spittoon,0,https://images.metmuseum.org/CRDImages/ad/original/174923.jpg,https://www.metmuseum.org/art/collection/search/7749,1,1,1962
860,"Spool Stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3739.jpg,https://www.metmuseum.org/art/collection/search/7751,1,1,1966
861,"Marrow spoon",0,https://images.metmuseum.org/CRDImages/ad/original/134799.jpg,https://www.metmuseum.org/art/collection/search/7760,1,1,1945
862,"Spoon Dish",0,https://images.metmuseum.org/CRDImages/ad/original/136397.jpg,https://www.metmuseum.org/art/collection/search/7845,2,1,1946
863,"Spoon Holder",0,https://images.metmuseum.org/CRDImages/ad/original/174208.jpg,https://www.metmuseum.org/art/collection/search/7847,1,1,1946
864,"Spoon Rack",0,https://images.metmuseum.org/CRDImages/ad/original/187152.jpg,https://www.metmuseum.org/art/collection/search/7859,1,1,1946
865,"Hobnail Spooner",0,https://images.metmuseum.org/CRDImages/ad/original/176940.jpg,https://www.metmuseum.org/art/collection/search/7861,1,1,1946
866,Spur,0,https://images.metmuseum.org/CRDImages/ad/original/98012.jpg,https://www.metmuseum.org/art/collection/search/7865,1,1,1933
867,"Jubal and Miriam",1,https://images.metmuseum.org/CRDImages/ad/original/DP214425.jpg,https://www.metmuseum.org/art/collection/search/7874,1,1,2019
868,"Tilt-top Stand",0,https://images.metmuseum.org/CRDImages/ad/original/163891.jpg,https://www.metmuseum.org/art/collection/search/7882,1,1,1956
869,"Teapot Stand",0,https://images.metmuseum.org/CRDImages/ad/original/DP245842.jpg,https://www.metmuseum.org/art/collection/search/7884,1,1,1933
870,"Standing Cup",0,https://images.metmuseum.org/CRDImages/ad/original/DP227200.jpg,https://www.metmuseum.org/art/collection/search/7887,1,1,1948
871,Stereoscope,0,https://images.metmuseum.org/CRDImages/ad/original/DP-20311-001.jpg,https://www.metmuseum.org/art/collection/search/7901,1,1,1969
872,"Stock Buckle",0,https://images.metmuseum.org/CRDImages/ad/original/121944.jpg,https://www.metmuseum.org/art/collection/search/7903,1,1,1940
873,Stool,0,https://images.metmuseum.org/CRDImages/ad/original/191880.jpg,https://www.metmuseum.org/art/collection/search/7911,1,1,1969
874,Taboret,0,https://images.metmuseum.org/CRDImages/ad/original/DP220468.jpg,https://www.metmuseum.org/art/collection/search/7915,1,1,1966
875,Stove,0,https://images.metmuseum.org/CRDImages/ad/original/155896.jpg,https://www.metmuseum.org/art/collection/search/7920,1,1,1953
876,"Stove Board",0,https://images.metmuseum.org/CRDImages/ad/original/188198.jpg,https://www.metmuseum.org/art/collection/search/7923,1,1,1967
877,"Stove Plate",0,https://images.metmuseum.org/CRDImages/ad/original/139805.jpg,https://www.metmuseum.org/art/collection/search/7924,1,1,1947
878,"Sugar Barrel",0,https://images.metmuseum.org/CRDImages/ad/original/97169.jpg,https://www.metmuseum.org/art/collection/search/7930,1,1,1934
879,"Sugar Bowl and Cover",0,https://images.metmuseum.org/CRDImages/ad/original/DP225372.jpg,https://www.metmuseum.org/art/collection/search/7954,1,1,1939
880,"Sugar Basket",0,https://images.metmuseum.org/CRDImages/ad/original/DP245840.jpg,https://www.metmuseum.org/art/collection/search/7968,1,1,1933
881,"Sugar Box",0,https://images.metmuseum.org/CRDImages/ad/original/DP110435.jpg,https://www.metmuseum.org/art/collection/search/7999,1,1,1946
882,"Sugar Caster",0,https://images.metmuseum.org/CRDImages/ad/original/174360.jpg,https://www.metmuseum.org/art/collection/search/8001,1,1,1946
883,"Sugar Shovel",0,https://images.metmuseum.org/CRDImages/ad/original/98098.jpg,https://www.metmuseum.org/art/collection/search/8006,1,1,1933
884,"Sugar Tongs",0,https://images.metmuseum.org/CRDImages/ad/original/10564_94.3.5.jpg,https://www.metmuseum.org/art/collection/search/8009,1,1,1894
885,"Sugar tongs",0,https://images.metmuseum.org/CRDImages/ad/original/DP277296.jpg,https://www.metmuseum.org/art/collection/search/8013,1,1,2012
886,"Sugar Urn",0,https://images.metmuseum.org/CRDImages/ad/original/DP245838.jpg,https://www.metmuseum.org/art/collection/search/8023,1,1,1924
887,Sundial,0,https://images.metmuseum.org/CRDImages/ad/original/238354.jpg,https://www.metmuseum.org/art/collection/search/8026,1,1,1986
888,"Surveyor's Compass",0,https://images.metmuseum.org/CRDImages/ad/original/238384.jpg,https://www.metmuseum.org/art/collection/search/8029,1,1,1985
889,"Semi Circumferenter",0,https://images.metmuseum.org/CRDImages/ad/original/243408.jpg,https://www.metmuseum.org/art/collection/search/8030,1,1,1987
890,"Sweetmeat Stand",0,https://images.metmuseum.org/CRDImages/ad/original/66489.jpg,https://www.metmuseum.org/art/collection/search/8031,2,1,1927
891,"Swinging Lamp",0,https://images.metmuseum.org/CRDImages/ad/original/118738.jpg,https://www.metmuseum.org/art/collection/search/8034,1,1,1910
892,Sword,0,https://images.metmuseum.org/CRDImages/ad/original/188917.jpg,https://www.metmuseum.org/art/collection/search/8036,1,1,1967
893,"Syrup Jug",0,https://images.metmuseum.org/CRDImages/ad/original/DP265354.jpg,https://www.metmuseum.org/art/collection/search/8042,1,1,1947
894,Table,0,https://images.metmuseum.org/CRDImages/ad/original/11908.jpg,https://www.metmuseum.org/art/collection/search/8051,1,1,1910
895,"Joined table with drawer",0,https://images.metmuseum.org/CRDImages/ad/original/85F_ACF248R5.jpg,https://www.metmuseum.org/art/collection/search/8060,1,1,1910
896,"Slate Table",0,https://images.metmuseum.org/CRDImages/ad/original/85T_ACF3130R7.jpg,https://www.metmuseum.org/art/collection/search/8065,1,1,1930
897,"Slab Table",0,https://images.metmuseum.org/CRDImages/ad/original/120104.jpg,https://www.metmuseum.org/art/collection/search/8068,1,1,1939
898,"Folding table",0,https://images.metmuseum.org/CRDImages/ad/original/DT241732.jpg,https://www.metmuseum.org/art/collection/search/8070,1,1,1951
899,"Oval table",0,https://images.metmuseum.org/CRDImages/ad/original/85F_ACF255R4.jpg,https://www.metmuseum.org/art/collection/search/8073,1,1,1952
900,"Nesting Table",0,https://images.metmuseum.org/CRDImages/ad/original/138597.jpg,https://www.metmuseum.org/art/collection/search/8099,7,1,1946
901,"Table Spoon",0,https://images.metmuseum.org/CRDImages/ad/original/97942.jpg,https://www.metmuseum.org/art/collection/search/8106,1,1,1933
902,"Tall Clock",0,https://images.metmuseum.org/CRDImages/ad/original/203562.jpg,https://www.metmuseum.org/art/collection/search/8145,1,1,1910
903,"Tall clock",0,https://images.metmuseum.org/CRDImages/ad/original/131116.jpg,https://www.metmuseum.org/art/collection/search/8151,1,1,1943
904,"Tambour Desk",0,https://images.metmuseum.org/CRDImages/ad/original/205606.jpg,https://www.metmuseum.org/art/collection/search/8170,1,1,1962
905,Tankard,0,https://images.metmuseum.org/CRDImages/ad/original/12860.jpg,https://www.metmuseum.org/art/collection/search/8173,1,1,1910
906,Taperstick,0,https://images.metmuseum.org/CRDImages/ad/original/DP244096.jpg,https://www.metmuseum.org/art/collection/search/8251,2,1,1952
907,Tazza,0,https://images.metmuseum.org/CRDImages/ad/original/176254.jpg,https://www.metmuseum.org/art/collection/search/8254,1,1,1946
908,"Tea Canister",0,https://images.metmuseum.org/CRDImages/ad/original/DP207182.jpg,https://www.metmuseum.org/art/collection/search/8267,1,1,1981
909,"Tea Chest",0,https://images.metmuseum.org/CRDImages/ad/original/121779.jpg,https://www.metmuseum.org/art/collection/search/8268,2,1,1940
910,"Tea Strainer",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5822.jpg,https://www.metmuseum.org/art/collection/search/8269,1,1,1987
911,"Tea Table",0,https://images.metmuseum.org/CRDImages/ad/original/12034.jpg,https://www.metmuseum.org/art/collection/search/8270,1,1,1910
912,"Tilt-top tea table",0,https://images.metmuseum.org/CRDImages/ad/original/DP205039.jpg,https://www.metmuseum.org/art/collection/search/8271,1,1,1918
913,"Round Tea Table",0,https://images.metmuseum.org/CRDImages/ad/original/DT11577.jpg,https://www.metmuseum.org/art/collection/search/8273,1,1,1925
914,"Round tea table",0,https://images.metmuseum.org/CRDImages/ad/original/120106.jpg,https://www.metmuseum.org/art/collection/search/8278,1,1,1939
915,"Octagonal tea table",0,https://images.metmuseum.org/CRDImages/ad/original/134660.jpg,https://www.metmuseum.org/art/collection/search/8280,1,1,1945
916,"Tilt-top Tea Table",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5088.jpg,https://www.metmuseum.org/art/collection/search/8286,1,1,1980
917,"Square Tea Table",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3176.jpg,https://www.metmuseum.org/art/collection/search/8287,1,1,1981
918,"Tea Urn",1,https://images.metmuseum.org/CRDImages/ad/original/DP208084.jpg,https://www.metmuseum.org/art/collection/search/8288,1,1,1990
919,"Tea bowl",0,https://images.metmuseum.org/CRDImages/ad/original/DP223043.jpg,https://www.metmuseum.org/art/collection/search/8289,1,1,1969
920,"Teacup and saucer",0,https://images.metmuseum.org/CRDImages/ad/original/DP223040.jpg,https://www.metmuseum.org/art/collection/search/8297,1,1,1969
921,"Teacup and Saucer",0,https://images.metmuseum.org/CRDImages/ad/original/DP260305.jpg,https://www.metmuseum.org/art/collection/search/8299,7,1,1960
922,"Tea Spoon",0,https://images.metmuseum.org/CRDImages/ad/original/97937.jpg,https://www.metmuseum.org/art/collection/search/8433,1,1,1933
923,"Terrestrial Globe",0,https://images.metmuseum.org/CRDImages/ad/original/240594.jpg,https://www.metmuseum.org/art/collection/search/8487,1,1,1969
924,Tête-à-tête,0,https://images.metmuseum.org/CRDImages/ad/original/ADA5010.jpg,https://www.metmuseum.org/art/collection/search/8488,1,1,1979
925,"Bust of Thaddeus Kosciusko",0,https://images.metmuseum.org/CRDImages/ad/original/34239.jpg,https://www.metmuseum.org/art/collection/search/8490,6,1,1883
926,Tile,0,https://images.metmuseum.org/CRDImages/ad/original/130767.jpg,https://www.metmuseum.org/art/collection/search/8503,2,1,1943
927,Toaster,0,https://images.metmuseum.org/CRDImages/ad/original/97179.jpg,https://www.metmuseum.org/art/collection/search/8670,1,1,1934
928,"Toby Jug",0,https://images.metmuseum.org/CRDImages/ad/original/140879.jpg,https://www.metmuseum.org/art/collection/search/8674,1,1,1947
929,"Toby jug",0,https://images.metmuseum.org/CRDImages/ad/original/DP207943.jpg,https://www.metmuseum.org/art/collection/search/8677,1,1,1984
930,"Toby Pitcher",0,https://images.metmuseum.org/CRDImages/ad/original/DP253047.jpg,https://www.metmuseum.org/art/collection/search/8679,1,1,1967
931,"Toby snuff jar",0,https://images.metmuseum.org/CRDImages/ad/original/DP207956.jpg,https://www.metmuseum.org/art/collection/search/8680,1,1,1984
932,"Toddy Jug",0,https://images.metmuseum.org/CRDImages/ad/original/DT2096.jpg,https://www.metmuseum.org/art/collection/search/8681,7,1,1934
933,"Toddy Ladle",0,https://images.metmuseum.org/CRDImages/ad/original/DP211958.jpg,https://www.metmuseum.org/art/collection/search/8682,1,1,1933
934,"Toothpick Holder",0,https://images.metmuseum.org/CRDImages/ad/original/186777.jpg,https://www.metmuseum.org/art/collection/search/8754,1,1,1967
935,"Towel or drying rack",0,https://images.metmuseum.org/CRDImages/ad/original/DP-18753-001.jpg,https://www.metmuseum.org/art/collection/search/8762,1,1,2020
936,"Toy Kitchen",0,https://images.metmuseum.org/CRDImages/ad/original/ES5699.jpg,https://www.metmuseum.org/art/collection/search/8766,10,1,1930
937,"Toy Sled",0,https://images.metmuseum.org/CRDImages/ad/original/10340.jpg,https://www.metmuseum.org/art/collection/search/8767,4,1,1911
938,Trammel,0,https://images.metmuseum.org/CRDImages/ad/original/17132.jpg,https://www.metmuseum.org/art/collection/search/8768,1,1,1910
939,"Drawing of Tree with Birds and Fruit",0,https://images.metmuseum.org/CRDImages/ad/original/APS0983.jpg,https://www.metmuseum.org/art/collection/search/8806,1,1,1934
940,"Trestle Table",0,https://images.metmuseum.org/CRDImages/ad/original/85W_ACF3138R6.jpg,https://www.metmuseum.org/art/collection/search/8810,1,1,1910
941,Trivet,0,https://images.metmuseum.org/CRDImages/ad/original/AW_34_100_202.jpg,https://www.metmuseum.org/art/collection/search/8831,1,1,1934
942,"Whiskey Tumbler",0,https://images.metmuseum.org/CRDImages/ad/original/APS1173.jpg,https://www.metmuseum.org/art/collection/search/9086,1,1,1946
943,"Drawing of Two Confronted Griffons",0,https://images.metmuseum.org/CRDImages/ad/original/97221.jpg,https://www.metmuseum.org/art/collection/search/9165,1,1,1934
944,"Two-quart Flagon",0,https://images.metmuseum.org/CRDImages/ad/original/131993.jpg,https://www.metmuseum.org/art/collection/search/9166,1,1,1943
945,Urn,0,https://images.metmuseum.org/CRDImages/ad/original/189934.jpg,https://www.metmuseum.org/art/collection/search/9168,1,1,1968
946,"Presentation vase",0,https://images.metmuseum.org/CRDImages/ad/original/DP207759.jpg,https://www.metmuseum.org/art/collection/search/9173,1,1,1980
947,"Vase with witch ball",0,https://images.metmuseum.org/CRDImages/ad/original/DP208393.jpg,https://www.metmuseum.org/art/collection/search/9190,1,1,1969
948,"Vanderbilt Mantelpiece",0,https://images.metmuseum.org/CRDImages/ad/original/DP170797.jpg,https://www.metmuseum.org/art/collection/search/9195,1,1,1925
949,"Vase Clock",0,https://images.metmuseum.org/CRDImages/ad/original/57464.jpg,https://www.metmuseum.org/art/collection/search/9208,6,1,1924
950,"Pilgrim Vase",0,https://images.metmuseum.org/CRDImages/ad/original/DT7933.jpg,https://www.metmuseum.org/art/collection/search/9326,1,1,1984
951,"Bough Vase",0,https://images.metmuseum.org/CRDImages/ad/original/197066.jpg,https://www.metmuseum.org/art/collection/search/9561,2,1,1971
952,"Vigil Light",0,https://images.metmuseum.org/CRDImages/ad/original/180110.jpg,https://www.metmuseum.org/art/collection/search/9590,1,1,1946
953,"Violin Bottle",0,https://images.metmuseum.org/CRDImages/ad/original/122355.jpg,https://www.metmuseum.org/art/collection/search/9595,1,1,1940
954,"Wainscot Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/140634.jpg,https://www.metmuseum.org/art/collection/search/9601,1,1,1948
955,"Joined armchair",0,https://images.metmuseum.org/CRDImages/ad/original/85C_ACF120R5.jpg,https://www.metmuseum.org/art/collection/search/9602,1,1,1948
956,"Wall Bracket",0,https://images.metmuseum.org/CRDImages/ad/original/173391.jpg,https://www.metmuseum.org/art/collection/search/9604,2,1,1961
957,"Wall Clock",0,https://images.metmuseum.org/CRDImages/ad/original/80840.jpg,https://www.metmuseum.org/art/collection/search/9613,1,1,1930
958,"Wall Cupboard",0,https://images.metmuseum.org/CRDImages/ad/original/97204.jpg,https://www.metmuseum.org/art/collection/search/9616,1,1,1934
959,"Wall Pocket",0,https://images.metmuseum.org/CRDImages/ad/original/133324.jpg,https://www.metmuseum.org/art/collection/search/9628,2,1,1944
960,"Wall Sconce",0,https://images.metmuseum.org/CRDImages/ad/original/197323.jpg,https://www.metmuseum.org/art/collection/search/9633,2,1,1971
961,"Wall Text",0,https://images.metmuseum.org/CRDImages/ad/original/97212.jpg,https://www.metmuseum.org/art/collection/search/9652,1,1,1934
962,"Wallpaper Panel",0,https://images.metmuseum.org/CRDImages/ad/original/25606.jpg,https://www.metmuseum.org/art/collection/search/9657,7,1,1914
963,Wallpaper,0,https://images.metmuseum.org/CRDImages/ad/original/DP-16726-001.jpg,https://www.metmuseum.org/art/collection/search/9674,6,1,1924
964,Wardrobe,1,https://images.metmuseum.org/CRDImages/ad/original/DP235302.jpg,https://www.metmuseum.org/art/collection/search/9724,1,1,1969
965,"Baptismal Basin",0,https://images.metmuseum.org/CRDImages/ad/original/DP252042.jpg,https://www.metmuseum.org/art/collection/search/9730,11,1,1911
966,"basin with polychrome scroll motif on strippled ground",0,https://images.metmuseum.org/CRDImages/ad/original/DT5517.jpg,https://www.metmuseum.org/art/collection/search/9731,11,1,1911
967,"Wash Basin",0,https://images.metmuseum.org/CRDImages/ad/original/DP250575.jpg,https://www.metmuseum.org/art/collection/search/9732,11,1,1911
968,"Wash Stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3200.jpg,https://www.metmuseum.org/art/collection/search/9734,1,1,1981
969,"Waste Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5819.jpg,https://www.metmuseum.org/art/collection/search/9738,1,1,1987
970,"Watch stand",0,https://images.metmuseum.org/CRDImages/ad/original/DP-16170-037.jpg,https://www.metmuseum.org/art/collection/search/9748,16,1,1962
971,Watch,0,https://images.metmuseum.org/CRDImages/ad/original/175909.jpg,https://www.metmuseum.org/art/collection/search/9749,2,1,1962
972,"Water basin",0,https://images.metmuseum.org/CRDImages/ad/original/DP276509.jpg,https://www.metmuseum.org/art/collection/search/9750,7,1,1935
973,"Water Bottle",0,https://images.metmuseum.org/CRDImages/ad/original/133417.jpg,https://www.metmuseum.org/art/collection/search/9751,2,1,1944
974,"Water Carafe",0,https://images.metmuseum.org/CRDImages/ad/original/191544.jpg,https://www.metmuseum.org/art/collection/search/9753,1,1,1969
975,"Water cooler",0,https://images.metmuseum.org/CRDImages/ad/original/DP140931.jpg,https://www.metmuseum.org/art/collection/search/9755,1,1,1934
976,"Water Goblet",0,https://images.metmuseum.org/CRDImages/ad/original/DP234610.jpg,https://www.metmuseum.org/art/collection/search/9758,1,1,1969
977,"Water pitcher",0,https://images.metmuseum.org/CRDImages/ad/original/DP208099.jpg,https://www.metmuseum.org/art/collection/search/9769,1,1,1946
978,"Water Pitcher",0,https://images.metmuseum.org/CRDImages/ad/original/174121.jpg,https://www.metmuseum.org/art/collection/search/9770,1,1,1946
979,"Hobnail Water Pitcher",0,https://images.metmuseum.org/CRDImages/ad/original/176847.jpg,https://www.metmuseum.org/art/collection/search/9775,1,1,1946
980,"Welcome: Stained Glass Window from the Mrs. George T. Bliss House, New York",0,https://images.metmuseum.org/CRDImages/ad/original/DT12121.jpg,https://www.metmuseum.org/art/collection/search/9789,1,1,1944
981,"Wentworth House",0,https://images.metmuseum.org/CRDImages/ad/original/DT239187.jpg,https://www.metmuseum.org/art/collection/search/9790,1,1,1926
982,"Whiskey mug",0,https://images.metmuseum.org/CRDImages/ad/original/DP208115.jpg,https://www.metmuseum.org/art/collection/search/9795,1,1,1946
983,"Whiskey Mug",0,https://images.metmuseum.org/CRDImages/ad/original/DP235191.jpg,https://www.metmuseum.org/art/collection/search/9796,1,1,1946
984,"Whiskey Taster",0,https://images.metmuseum.org/CRDImages/ad/original/153418.jpg,https://www.metmuseum.org/art/collection/search/9803,1,1,1951
985,Whistle,0,https://images.metmuseum.org/CRDImages/ad/original/DP207691.jpg,https://www.metmuseum.org/art/collection/search/9810,1,1,1917
986,Will,0,https://images.metmuseum.org/CRDImages/ad/original/124567.jpg,https://www.metmuseum.org/art/collection/search/9814,1,1,1941
987,"Bust of William Shakespeare",0,https://images.metmuseum.org/CRDImages/ad/original/DP265347.jpg,https://www.metmuseum.org/art/collection/search/9815,1,1,1947
988,Window,0,https://images.metmuseum.org/CRDImages/ad/original/41169.jpg,https://www.metmuseum.org/art/collection/search/9816,1,1,1918
989,"Stained-glass window",0,https://images.metmuseum.org/CRDImages/ad/original/DT2731.jpg,https://www.metmuseum.org/art/collection/search/9817,1,1,1952
990,"Window Bench",0,https://images.metmuseum.org/CRDImages/ad/original/206950.jpg,https://www.metmuseum.org/art/collection/search/9824,1,1,1975
991,"Window Seat",0,https://images.metmuseum.org/CRDImages/ad/original/114828.jpg,https://www.metmuseum.org/art/collection/search/9825,1,1,1938
992,"Window stool",0,https://images.metmuseum.org/CRDImages/ad/original/156982.jpg,https://www.metmuseum.org/art/collection/search/9826,1,1,1953
993,"Window Stool",0,https://images.metmuseum.org/CRDImages/ad/original/156983.jpg,https://www.metmuseum.org/art/collection/search/9827,1,1,1953
